x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2013-03-08,0.110544208,0.228959585,0.296168312,0.353775793,0.408182858,0.465790338,0.520197403,0.5810053,0.63861278,None,None
,2013-03-11,0.110544208,0.228959585,0.296168312,0.353775793,0.408182858,0.465790338,0.523397819,0.5810053,0.641813196,None,None
,2013-03-12,0.110544208,0.232160001,0.299368728,0.360176624,0.414583689,0.468990754,0.526598235,0.584205715,0.645013611,None,None
,2013-03-13,0.110544208,0.22575917,0.296168312,0.356976209,0.411383274,0.468990754,0.523397819,0.584205715,0.645013611,None,None
,2013-03-14,0.110544208,0.22575917,0.299368728,0.36337704,0.417784105,0.47219117,0.52979865,0.587406131,0.648214027,None,None
,2013-03-15,0.110544208,0.22575917,0.299368728,0.36337704,0.417784105,0.47219117,0.52979865,0.587406131,0.648214027,None,None
,2013-03-18,0.110544208,0.22575917,0.299368728,0.36337704,0.42098452,0.478592001,0.52979865,0.5810053,0.632211949,None,None
,2013-03-19,0.110544208,0.22575917,0.299368728,0.36337704,0.414583689,0.468990754,0.526598235,0.5810053,0.641813196,None,None
,2013-03-20,0.110544208,0.22575917,0.299368728,0.36337704,0.414583689,0.468990754,0.526598235,0.5810053,0.641813196,None,None
,2013-03-21,0.110544208,0.22575917,0.299368728,0.36337704,0.414583689,0.468990754,0.526598235,0.5810053,0.641813196,None,None
,2013-03-22,0.110544208,0.22575917,0.296168312,0.360176624,0.414583689,0.468990754,0.523397819,0.5810053,0.63861278,None,None
,2013-03-25,0.110544208,0.22575917,0.296168312,0.360176624,0.414583689,0.468990754,0.523397819,0.5810053,0.63861278,None,None
,2013-03-26,0.110544208,0.22575917,0.302569144,0.360176624,0.414583689,0.468990754,0.523397819,0.5810053,0.63861278,None,None
,2013-03-27,0.110544208,0.228959585,0.299368728,0.356976209,0.414583689,0.47219117,0.52979865,0.587406131,0.645013611,None,None
,2013-03-28,0.110544208,0.228959585,0.299368728,0.360176624,0.417784105,0.478592001,0.536199481,0.593806962,0.651414442,None,None
,2013-03-29,0.110544208,0.228959585,0.299368728,0.360176624,0.417784105,0.478592001,0.536199481,0.593806962,0.651414442,None,None
,2013-04-01,0.110544208,0.228959585,0.299368728,0.356976209,0.417784105,0.475391585,0.52979865,0.587406131,0.641813196,None,None
,2013-04-02,0.110544208,0.228959585,0.296168312,0.356976209,0.417784105,0.475391585,0.532999066,0.590606546,0.645013611,None,None
,2013-04-03,0.110544208,0.22575917,0.292967897,0.356976209,0.42098452,0.478592001,0.536199481,0.590606546,0.645013611,None,None
,2013-04-04,0.110544208,0.22575917,0.292967897,0.353775793,0.411383274,0.468990754,0.523397819,0.577804884,0.629011533,None,None
,2013-04-05,0.110544208,0.22575917,0.292967897,0.353775793,0.411383274,0.468990754,0.523397819,0.577804884,0.629011533,None,None
,2013-04-08,0.110544208,0.22575917,0.292967897,0.353775793,0.411383274,0.468990754,0.523397819,0.577804884,0.629011533,None,None
,2013-04-09,0.110544208,0.22575917,0.292967897,0.350575377,0.411383274,0.465790338,0.523397819,0.574604468,0.625811118,None,None
,2013-04-10,0.110544208,0.22575917,0.292967897,0.356976209,0.42098452,0.478592001,0.536199481,0.590606546,0.641813196,None,None
,2013-04-11,0.110544208,0.22575917,0.292967897,0.356976209,0.417784105,0.478592001,0.536199481,0.590606546,0.641813196,None,None
,2013-04-12,0.110544208,0.22575917,0.292967897,0.353775793,0.414583689,0.47219117,0.526598235,0.577804884,0.625811118,None,None
,2013-04-15,0.110544208,0.22575917,0.292967897,0.353775793,0.411383274,0.465790338,0.520197403,0.571404053,0.622610702,None,None
,2013-04-16,0.110544208,0.222558754,0.292967897,0.353775793,0.411383274,0.465790338,0.520197403,0.571404053,0.619410287,None,None
,2013-04-17,0.110544208,0.222558754,0.292967897,0.350575377,0.408182858,0.465790338,0.516996988,0.568203637,0.616209871,None,None
,2013-04-18,0.110544208,0.222558754,0.289767481,0.347374962,0.404982442,0.459389507,0.510596157,0.561802806,0.60980904,None,None
,2013-04-19,0.110544208,0.222558754,0.289767481,0.347374962,0.404982442,0.459389507,0.510596157,0.561802806,0.60980904,None,None
,2013-04-22,0.110544208,0.222558754,0.289767481,0.347374962,0.401782027,0.456189092,0.510596157,0.55860239,0.606608624,None,None
,2013-04-23,0.110544208,0.222558754,0.289767481,0.347374962,0.404982442,0.459389507,0.510596157,0.561802806,0.60980904,None,None
,2013-04-24,0.107343793,0.222558754,0.289767481,0.347374962,0.404982442,0.459389507,0.510596157,0.561802806,0.60980904,None,None
,2013-04-25,0.107343793,0.222558754,0.289767481,0.347374962,0.404982442,0.459389507,0.510596157,0.561802806,0.60980904,None,None
,2013-04-26,0.107343793,0.222558754,0.289767481,0.347374962,0.404982442,0.459389507,0.510596157,0.561802806,0.60980904,None,None
,2013-04-29,0.107343793,0.222558754,0.289767481,0.347374962,0.401782027,0.456189092,0.507395741,0.55860239,0.606608624,None,None
,2013-04-30,0.107343793,0.222558754,0.289767481,0.347374962,0.401782027,0.456189092,0.507395741,0.555401975,0.603408209,None,None
,2013-05-01,0.107343793,0.222558754,0.289767481,0.347374962,0.401782027,0.456189092,0.507395741,0.555401975,0.603408209,None,None
,2013-05-02,0.107343793,0.222558754,0.289767481,0.347374962,0.401782027,0.459389507,0.510596157,0.561802806,0.613009455,None,None
,2013-05-03,0.107343793,0.222558754,0.289767481,0.347374962,0.404982442,0.462589923,0.516996988,0.568203637,0.619410287,None,None
,2013-05-06,0.107343793,0.222558754,0.289767481,0.350575377,0.411383274,0.468990754,0.526598235,0.5810053,0.632211949,None,None
,2013-05-07,0.107343793,0.222558754,0.289767481,0.350575377,0.411383274,0.468990754,0.526598235,0.5810053,0.635412365,None,None
,2013-05-08,0.107343793,0.222558754,0.289767481,0.353775793,0.414583689,0.47219117,0.52979865,0.587406131,0.641813196,None,None
,2013-05-09,0.107343793,0.222558754,0.289767481,0.350575377,0.411383274,0.47219117,0.532999066,0.590606546,0.648214027,None,None
,2013-05-10,0.107343793,0.222558754,0.289767481,0.350575377,0.414583689,0.475391585,0.532999066,0.590606546,0.648214027,None,None
,2013-05-13,0.107343793,0.222558754,0.289767481,0.353775793,0.417784105,0.478592001,0.536199481,0.597007378,0.651414442,None,None
,2013-05-14,0.107343793,0.222558754,0.292967897,0.353775793,0.417784105,0.478592001,0.542600313,0.600207793,0.661015689,None,None
,2013-05-15,0.107343793,0.222558754,0.292967897,0.356976209,0.42098452,0.484992832,0.545800728,0.606608624,0.66741652,None,None
,2013-05-16,0.107343793,0.222558754,0.296168312,0.360176624,0.427385351,0.491393663,0.555401975,0.619410287,0.680218183,None,None
,2013-05-17,0.107343793,0.222558754,0.296168312,0.360176624,0.427385351,0.491393663,0.555401975,0.619410287,0.680218183,None,None
,2013-05-20,0.107343793,0.222558754,0.299368728,0.36337704,0.430585767,0.494594079,0.561802806,0.622610702,0.686619014,None,None
,2013-05-21,0.107343793,0.222558754,0.302569144,0.369777871,0.436986598,0.50099491,0.568203637,0.629011533,0.693019845,None,None
,2013-05-22,0.107343793,0.222558754,0.302569144,0.372978286,0.440187014,0.507395741,0.574604468,0.63861278,0.702621092,None,None
,2013-05-23,0.107343793,0.222558754,0.302569144,0.372978286,0.440187014,0.504195326,0.571404053,0.635412365,0.696220261,None,None
,2013-05-24,0.107343793,0.222558754,0.302569144,0.372978286,0.440187014,0.507395741,0.571404053,0.635412365,0.699420676,None,None
,2013-05-27,0.107343793,0.222558754,0.302569144,0.372978286,0.440187014,0.507395741,0.571404053,0.635412365,0.699420676,None,None
,2013-05-28,0.107343793,0.222558754,0.302569144,0.372978286,0.443387429,0.510596157,0.574604468,0.641813196,0.702621092,None,None
,2013-05-29,0.107343793,0.222558754,0.302569144,0.372978286,0.440187014,0.507395741,0.574604468,0.63861278,0.702621092,None,None
,2013-05-30,0.110544208,0.22575917,0.305769559,0.376178702,0.446587845,0.516996988,0.584205715,0.651414442,0.715422754,None,None
,2013-05-31,0.110544208,0.22575917,0.305769559,0.376178702,0.446587845,0.516996988,0.584205715,0.651414442,0.715422754,None,None
,2013-06-03,0.110544208,0.22575917,0.308969975,0.376178702,0.446587845,0.516996988,0.584205715,0.651414442,0.715422754,None,None
,2013-06-04,0.110544208,0.22575917,0.308969975,0.376178702,0.446587845,0.513796572,0.584205715,0.651414442,0.71862317,None,None
,2013-06-05,0.110544208,0.22575917,0.305769559,0.376178702,0.446587845,0.516996988,0.584205715,0.654614858,0.721823585,None,None
,2013-06-06,0.110544208,0.22575917,0.302569144,0.372978286,0.443387429,0.510596157,0.577804884,0.641813196,0.705821507,None,None
,2013-06-07,0.110544208,0.22575917,0.308969975,0.376178702,0.446587845,0.513796572,0.5810053,0.648214027,0.715422754,None,None
,2013-06-10,0.110544208,0.222558754,0.308969975,0.376178702,0.446587845,0.513796572,0.5810053,0.648214027,0.715422754,None,None
,2013-06-11,0.110544208,0.222558754,0.305769559,0.376178702,0.446587845,0.513796572,0.5810053,0.648214027,0.715422754,None,None
,2013-06-12,0.110544208,0.222558754,0.302569144,0.376178702,0.446587845,0.513796572,0.584205715,0.651414442,0.71862317,None,None
,2013-06-13,0.110544208,0.216157923,0.296168312,0.369777871,0.440187014,0.507395741,0.577804884,0.641813196,0.709021923,None,None
,2013-06-14,0.110544208,0.219358338,0.305769559,0.372978286,0.443387429,0.513796572,0.584205715,0.651414442,0.71862317,None,None
,2013-06-17,0.110544208,0.222558754,0.305769559,0.372978286,0.443387429,0.513796572,0.584205715,0.651414442,0.71862317,None,None
,2013-06-18,0.110544208,0.222558754,0.305769559,0.372978286,0.443387429,0.513796572,0.5810053,0.648214027,0.715422754,None,None
,2013-06-19,0.110544208,0.219358338,0.308969975,0.372978286,0.443387429,0.513796572,0.584205715,0.651414442,0.71862317,None,None
,2013-06-20,0.110544208,0.216157923,0.299368728,0.366577455,0.436986598,0.507395741,0.574604468,0.641813196,0.709021923,None,None
,2013-06-21,0.110544208,0.209757092,0.286567066,0.353775793,0.424184936,0.491393663,0.55860239,0.625811118,0.693019845,None,None
,2013-06-24,0.110544208,0.209757092,0.280166234,0.340974131,0.408182858,0.47219117,0.539399897,0.603408209,0.664216105,None,None
,2013-06-25,0.110544208,0.209757092,0.28336665,0.350575377,0.42098452,0.494594079,0.565003222,0.635412365,0.702621092,None,None
,2013-06-26,0.110544208,0.209757092,0.289767481,0.356976209,0.430585767,0.50099491,0.574604468,0.645013611,0.715422754,None,None
,2013-06-27,0.110544208,0.209757092,0.289767481,0.360176624,0.433786183,0.504195326,0.574604468,0.645013611,0.712222339,None,None
,2013-06-28,0.110544208,0.209757092,0.292967897,0.360176624,0.433786183,0.504195326,0.574604468,0.645013611,0.712222339,None,None
,2013-07-01,0.110544208,0.212957507,0.292967897,0.360176624,0.433786183,0.504195326,0.574604468,0.645013611,0.715422754,None,None
,2013-07-02,0.110544208,0.212957507,0.289767481,0.360176624,0.430585767,0.50099491,0.574604468,0.648214027,0.721823585,None,None
,2013-07-03,0.110544208,0.209757092,0.289767481,0.353775793,0.424184936,0.497794494,0.568203637,0.641813196,0.715422754,None,None
,2013-07-04,0.110544208,0.209757092,0.289767481,0.353775793,0.424184936,0.497794494,0.568203637,0.641813196,0.715422754,None,None
,2013-07-05,0.110544208,0.209757092,0.289767481,0.353775793,0.424184936,0.497794494,0.568203637,0.641813196,0.715422754,None,None
,2013-07-08,0.110544208,0.209757092,0.289767481,0.360176624,0.433786183,0.510596157,0.587406131,0.664216105,0.744226494,None,None
,2013-07-09,0.110544208,0.209757092,0.289767481,0.360176624,0.433786183,0.510596157,0.587406131,0.664216105,0.744226494,None,None
,2013-07-10,0.110544208,0.212957507,0.292967897,0.360176624,0.436986598,0.513796572,0.587406131,0.66741652,0.744226494,None,None
,2013-07-11,0.110544208,0.212957507,0.296168312,0.36337704,0.436986598,0.510596157,0.584205715,0.661015689,0.737825663,None,None
,2013-07-12,0.110544208,0.212957507,0.296168312,0.36337704,0.436986598,0.510596157,0.584205715,0.661015689,0.737825663,None,None
,2013-07-15,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.734625248,None,None
,2013-07-16,0.110544208,0.216157923,0.292967897,0.36337704,0.433786183,0.507395741,0.5810053,0.657815274,0.734625248,None,None
,2013-07-17,0.110544208,0.216157923,0.292967897,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-18,0.110544208,0.212957507,0.292967897,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-19,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-22,0.110544208,0.212957507,0.296168312,0.366577455,0.436986598,0.510596157,0.587406131,0.664216105,0.741026079,None,None
,2013-07-23,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-24,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-25,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-26,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-29,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-30,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-07-31,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.504195326,0.574604468,0.651414442,0.725024001,None,None
,2013-08-01,0.110544208,0.212957507,0.296168312,0.36337704,0.433786183,0.504195326,0.574604468,0.651414442,0.725024001,None,None
,2013-08-02,0.113744624,0.216157923,0.296168312,0.366577455,0.436986598,0.507395741,0.584205715,0.661015689,0.737825663,None,None
,2013-08-05,0.113744624,0.216157923,0.296168312,0.366577455,0.436986598,0.507395741,0.584205715,0.661015689,0.737825663,None,None
,2013-08-06,0.113744624,0.216157923,0.296168312,0.366577455,0.436986598,0.507395741,0.584205715,0.661015689,0.737825663,None,None
,2013-08-07,0.113744624,0.216157923,0.296168312,0.366577455,0.436986598,0.507395741,0.584205715,0.661015689,0.737825663,None,None
,2013-08-08,0.113744624,0.216157923,0.296168312,0.366577455,0.436986598,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-08-09,0.113744624,0.216157923,0.296168312,0.366577455,0.436986598,0.507395741,0.5810053,0.654614858,0.731424832,None,None
,2013-08-12,0.113744624,0.216157923,0.296168312,0.36337704,0.433786183,0.504195326,0.577804884,0.654614858,0.728224417,None,None
,2013-08-13,0.113744624,0.216157923,0.296168312,0.36337704,0.433786183,0.504195326,0.577804884,0.654614858,0.731424832,None,None
,2013-08-14,0.113744624,0.216157923,0.296168312,0.366577455,0.436986598,0.510596157,0.587406131,0.664216105,0.741026079,None,None
,2013-08-15,0.113744624,0.216157923,0.292967897,0.36337704,0.433786183,0.507395741,0.5810053,0.657815274,0.737825663,None,None
,2013-08-16,0.113744624,0.216157923,0.289767481,0.353775793,0.42098452,0.491393663,0.561802806,0.635412365,0.712222339,None,None
,2013-08-19,0.113744624,0.216157923,0.289767481,0.353775793,0.42098452,0.491393663,0.561802806,0.635412365,0.712222339,None,None
,2013-08-20,0.113744624,0.216157923,0.286567066,0.350575377,0.417784105,0.488193248,0.561802806,0.635412365,0.712222339,None,None
,2013-08-21,0.113744624,0.216157923,0.286567066,0.350575377,0.417784105,0.488193248,0.561802806,0.635412365,0.712222339,None,None
,2013-08-22,0.113744624,0.216157923,0.286567066,0.350575377,0.417784105,0.488193248,0.561802806,0.635412365,0.712222339,None,None
,2013-08-23,0.113744624,0.216157923,0.289767481,0.350575377,0.417784105,0.484992832,0.555401975,0.629011533,0.702621092,None,None
,2013-08-26,0.113744624,0.216157923,0.289767481,0.350575377,0.417784105,0.484992832,0.555401975,0.629011533,0.702621092,None,None
,2013-08-27,0.113744624,0.216157923,0.289767481,0.350575377,0.417784105,0.484992832,0.555401975,0.629011533,0.702621092,None,None
,2013-08-28,0.113744624,0.216157923,0.286567066,0.347374962,0.414583689,0.481792416,0.552201559,0.622610702,0.696220261,None,None
,2013-08-29,0.113744624,0.216157923,0.28336665,0.344174546,0.408182858,0.475391585,0.542600313,0.613009455,0.683418598,None,None
,2013-08-30,0.113744624,0.216157923,0.286567066,0.347374962,0.411383274,0.475391585,0.545800728,0.616209871,0.686619014,None,None
,2013-09-02,0.113744624,0.216157923,0.286567066,0.347374962,0.411383274,0.475391585,0.545800728,0.616209871,0.686619014,None,None
,2013-09-03,0.113744624,0.216157923,0.286567066,0.347374962,0.411383274,0.478592001,0.545800728,0.616209871,0.68981943,None,None
,2013-09-04,0.113744624,0.216157923,0.286567066,0.347374962,0.411383274,0.478592001,0.545800728,0.616209871,0.68981943,None,None
,2013-09-05,0.113744624,0.216157923,0.286567066,0.350575377,0.414583689,0.478592001,0.549001144,0.619410287,0.68981943,None,None
,2013-09-06,0.113744624,0.216157923,0.286567066,0.350575377,0.414583689,0.478592001,0.549001144,0.619410287,0.68981943,None,None
,2013-09-09,0.113744624,0.216157923,0.286567066,0.350575377,0.417784105,0.481792416,0.552201559,0.622610702,0.696220261,None,None
,2013-09-10,0.113744624,0.216157923,0.289767481,0.353775793,0.42098452,0.488193248,0.55860239,0.632211949,0.709021923,None,None
,2013-09-11,0.113744624,0.216157923,0.289767481,0.353775793,0.42098452,0.488193248,0.55860239,0.632211949,0.709021923,None,None
,2013-09-12,0.113744624,0.216157923,0.289767481,0.353775793,0.42098452,0.488193248,0.55860239,0.632211949,0.709021923,None,None
,2013-09-13,0.113744624,0.216157923,0.289767481,0.353775793,0.42098452,0.488193248,0.55860239,0.632211949,0.709021923,None,None
,2013-09-16,0.113744624,0.216157923,0.289767481,0.353775793,0.42098452,0.488193248,0.55860239,0.632211949,0.709021923,None,None
,2013-09-17,0.113744624,0.219358338,0.292967897,0.356976209,0.424184936,0.491393663,0.565003222,0.63861278,0.715422754,None,None
,2013-09-18,0.113744624,0.219358338,0.292967897,0.356976209,0.424184936,0.494594079,0.565003222,0.63861278,0.715422754,None,None
,2013-09-19,0.113744624,0.219358338,0.296168312,0.360176624,0.427385351,0.494594079,0.568203637,0.641813196,0.71862317,None,None
,2013-09-20,0.113744624,0.219358338,0.296168312,0.360176624,0.427385351,0.497794494,0.568203637,0.641813196,0.71862317,None,None
,2013-09-23,0.11694504,0.219358338,0.296168312,0.356976209,0.424184936,0.494594079,0.565003222,0.63861278,0.715422754,None,None
,2013-09-24,0.113744624,0.216157923,0.292967897,0.356976209,0.424184936,0.491393663,0.565003222,0.635412365,0.712222339,None,None
,2013-09-25,0.113744624,0.216157923,0.292967897,0.356976209,0.424184936,0.491393663,0.565003222,0.635412365,0.712222339,None,None
,2013-09-26,0.113744624,0.216157923,0.292967897,0.356976209,0.424184936,0.491393663,0.561802806,0.635412365,0.709021923,None,None
,2013-09-27,0.113744624,0.216157923,0.292967897,0.356976209,0.424184936,0.488193248,0.55860239,0.629011533,0.702621092,None,None
,2013-09-30,0.113744624,0.219358338,0.292967897,0.356976209,0.42098452,0.488193248,0.55860239,0.629011533,0.699420676,None,None
,2013-10-01,0.113744624,0.219358338,0.292967897,0.356976209,0.42098452,0.488193248,0.55860239,0.629011533,0.699420676,None,None
,2013-10-02,0.113744624,0.219358338,0.292967897,0.356976209,0.417784105,0.481792416,0.549001144,0.616209871,0.686619014,None,None
,2013-10-03,0.113744624,0.219358338,0.292967897,0.356976209,0.417784105,0.481792416,0.545800728,0.613009455,0.680218183,None,None
,2013-10-04,0.113744624,0.216157923,0.286567066,0.347374962,0.411383274,0.475391585,0.542600313,0.60980904,0.680218183,None,None
,2013-10-07,0.113744624,0.216157923,0.286567066,0.344174546,0.408182858,0.47219117,0.539399897,0.606608624,0.677017767,None,None
,2013-10-08,0.113744624,0.216157923,0.286567066,0.344174546,0.408182858,0.47219117,0.539399897,0.606608624,0.677017767,None,None
,2013-10-09,0.113744624,0.216157923,0.280166234,0.344174546,0.408182858,0.47219117,0.539399897,0.606608624,0.673817352,None,None
,2013-10-10,0.113744624,0.216157923,0.28336665,0.344174546,0.408182858,0.47219117,0.539399897,0.606608624,0.673817352,None,None
,2013-10-11,0.113744624,0.219358338,0.28336665,0.344174546,0.408182858,0.47219117,0.539399897,0.606608624,0.673817352,None,None
,2013-10-14,0.113744624,0.216157923,0.28336665,0.344174546,0.408182858,0.47219117,0.539399897,0.606608624,0.673817352,None,None
,2013-10-15,0.113744624,0.216157923,0.286567066,0.347374962,0.411383274,0.475391585,0.542600313,0.60980904,0.680218183,None,None
,2013-10-16,0.113744624,0.216157923,0.286567066,0.350575377,0.411383274,0.478592001,0.545800728,0.613009455,0.683418598,None,None
,2013-10-17,0.113744624,0.216157923,0.289767481,0.350575377,0.417784105,0.481792416,0.552201559,0.622610702,0.696220261,None,None
,2013-10-18,0.113744624,0.219358338,0.292967897,0.356976209,0.424184936,0.488193248,0.55860239,0.629011533,0.702621092,None,None
,2013-10-21,0.113744624,0.219358338,0.292967897,0.356976209,0.424184936,0.491393663,0.55860239,0.632211949,0.705821507,None,None
,2013-10-22,0.113744624,0.219358338,0.292967897,0.360176624,0.424184936,0.491393663,0.55860239,0.629011533,0.699420676,None,None
,2013-10-23,0.113744624,0.219358338,0.296168312,0.366577455,0.430585767,0.497794494,0.568203637,0.63861278,0.709021923,None,None
,2013-10-24,0.11694504,0.219358338,0.296168312,0.36337704,0.436986598,0.507395741,0.5810053,0.657815274,0.737825663,None,None
,2013-10-25,0.11694504,0.219358338,0.296168312,0.36337704,0.436986598,0.507395741,0.5810053,0.657815274,0.737825663,None,None
,2013-10-28,0.11694504,0.219358338,0.299368728,0.366577455,0.436986598,0.507395741,0.5810053,0.657815274,0.737825663,None,None
,2013-10-29,0.11694504,0.219358338,0.299368728,0.366577455,0.436986598,0.507395741,0.5810053,0.657815274,0.737825663,None,None
,2013-10-30,0.11694504,0.219358338,0.302569144,0.369777871,0.436986598,0.510596157,0.584205715,0.661015689,0.741026079,None,None
,2013-10-31,0.11694504,0.219358338,0.299368728,0.369777871,0.440187014,0.510596157,0.587406131,0.664216105,0.744226494,None,None
,2013-11-01,0.11694504,0.219358338,0.299368728,0.369777871,0.440187014,0.510596157,0.587406131,0.664216105,0.744226494,None,None
,2013-11-04,0.11694504,0.219358338,0.302569144,0.369777871,0.440187014,0.510596157,0.587406131,0.664216105,0.744226494,None,None
,2013-11-05,0.11694504,0.219358338,0.302569144,0.369777871,0.440187014,0.513796572,0.587406131,0.66741652,0.74742691,None,None
,2013-11-06,0.11694504,0.219358338,0.302569144,0.369777871,0.436986598,0.510596157,0.584205715,0.664216105,0.744226494,None,None
,2013-11-07,0.11694504,0.219358338,0.302569144,0.369777871,0.436986598,0.510596157,0.587406131,0.66741652,0.74742691,None,None
,2013-11-08,0.11694504,0.219358338,0.302569144,0.369777871,0.436986598,0.510596157,0.587406131,0.66741652,0.74742691,None,None
,2013-11-11,0.11694504,0.219358338,0.302569144,0.369777871,0.443387429,0.516996988,0.593806962,0.673817352,0.757028157,None,None
,2013-11-12,0.11694504,0.219358338,0.302569144,0.369777871,0.443387429,0.516996988,0.593806962,0.673817352,0.757028157,None,None
,2013-11-13,0.11694504,0.219358338,0.302569144,0.376178702,0.446587845,0.523397819,0.600207793,0.680218183,0.763428988,None,None
,2013-11-14,0.11694504,0.219358338,0.302569144,0.376178702,0.446587845,0.523397819,0.600207793,0.680218183,0.763428988,None,None
,2013-11-15,0.11694504,0.222558754,0.308969975,0.379379118,0.449788261,0.526598235,0.600207793,0.680218183,0.760228572,None,None
,2013-11-18,0.11694504,0.222558754,0.308969975,0.379379118,0.452988676,0.526598235,0.603408209,0.683418598,0.763428988,None,None
,2013-11-19,0.11694504,0.222558754,0.308969975,0.379379118,0.452988676,0.526598235,0.603408209,0.683418598,0.763428988,None,None
,2013-11-20,0.11694504,0.222558754,0.308969975,0.379379118,0.452988676,0.526598235,0.603408209,0.683418598,0.763428988,None,None
,2013-11-21,0.11694504,0.222558754,0.308969975,0.379379118,0.452988676,0.526598235,0.603408209,0.683418598,0.766629404,None,None
,2013-11-22,0.11694504,0.22575917,0.31217039,0.382579533,0.456189092,0.52979865,0.60980904,0.68981943,0.773030235,None,None
,2013-11-25,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.52979865,0.60980904,0.68981943,0.773030235,None,None
,2013-11-26,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.52979865,0.60980904,0.68981943,0.773030235,None,None
,2013-11-27,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.52979865,0.60980904,0.68981943,0.773030235,None,None
,2013-11-28,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.52979865,0.60980904,0.68981943,0.773030235,None,None
,2013-11-29,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.52979865,0.60980904,0.68981943,0.773030235,None,None
,2013-12-02,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-03,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-04,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-05,0.11694504,0.22575917,0.315370806,0.382579533,0.456189092,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-06,0.11694504,0.22575917,0.315370806,0.388980364,0.462589923,0.539399897,0.616209871,0.696220261,0.779431066,None,None
,2013-12-09,0.11694504,0.22575917,0.318571222,0.388980364,0.462589923,0.539399897,0.616209871,0.696220261,0.779431066,None,None
,2013-12-10,0.11694504,0.22575917,0.318571222,0.388980364,0.462589923,0.539399897,0.616209871,0.696220261,0.779431066,None,None
,2013-12-11,0.11694504,0.22575917,0.318571222,0.388980364,0.462589923,0.539399897,0.616209871,0.696220261,0.779431066,None,None
,2013-12-12,0.11694504,0.22575917,0.318571222,0.388980364,0.462589923,0.536199481,0.613009455,0.693019845,0.77623065,None,None
,2013-12-13,0.120145455,0.22575917,0.318571222,0.385779949,0.459389507,0.532999066,0.606608624,0.686619014,0.766629404,None,None
,2013-12-16,0.120145455,0.228959585,0.315370806,0.385779949,0.459389507,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-17,0.120145455,0.228959585,0.315370806,0.385779949,0.459389507,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-18,0.120145455,0.228959585,0.318571222,0.385779949,0.459389507,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-19,0.120145455,0.228959585,0.318571222,0.385779949,0.459389507,0.532999066,0.60980904,0.68981943,0.773030235,None,None
,2013-12-20,0.120145455,0.228959585,0.318571222,0.388980364,0.459389507,0.536199481,0.613009455,0.693019845,0.77623065,None,None
,2013-12-23,0.120145455,0.228959585,0.321771637,0.388980364,0.462589923,0.536199481,0.616209871,0.696220261,0.77623065,None,None
,2013-12-24,0.120145455,0.232160001,0.321771637,0.388980364,0.462589923,0.539399897,0.619410287,0.699420676,0.785831897,None,None
,2013-12-25,0.120145455,0.232160001,0.321771637,0.388980364,0.462589923,0.539399897,0.619410287,0.699420676,0.785831897,None,None
,2013-12-26,0.120145455,0.235360416,0.321771637,0.388980364,0.462589923,0.539399897,0.619410287,0.699420676,0.785831897,None,None
,2013-12-27,0.120145455,0.235360416,0.321771637,0.39218078,0.468990754,0.545800728,0.629011533,0.715422754,0.801833975,None,None
