timestamp,price_close,n_trades,volume
1485837000,924.99,106,46.45501784
1485838800,924.94,231,84.33667566
1485840600,924.98,152,46.8723319
1485842400,924.99,121,54.75977278
1485844200,924.99,129,70.45224445
1485846000,925,106,48.29561523
1485847800,926.96,225,105.43961783
1485849600,934.98,444,243.54339202
1485851400,934.95,117,78.98791379
1485853200,934.24,140,49.45535724
1485855000,934.3,100,31.35831159
1485856800,934.92,136,47.09821191
1485858600,934.62,120,76.4317923100001
1485860400,934.71,155,30.41254401
1485862200,937.39,188,60.2633091
1485864000,940,181,72.91733397
1485865800,950,410,310.16049442
1485867600,952.22,765,545.714033319998
1485869400,953.49,302,205.40821764
1485871200,956.82,510,246.3155221
1485873000,957.03,386,186.812190149999
1485874800,957.8,341,96.75727311
1485876600,958.87,204,131.00572328
1485878400,963.03,209,173.1851216
1485880200,967.91,581,416.051171689999
1485882000,965.6,647,258.214174869999
1485883800,961.4,436,262.379143899999
1485885600,957.14,612,263.69048748
1485887400,960.92,246,104.48744844
1485889200,960.75,232,140.50220609
1485891000,957.45,400,120.95289491
1485892800,956.59,697,272.39834228
1485894600,956.63,315,103.00052158
1485896400,956.37,407,105.937829
1485898200,956.05,519,118.6358144
1485900000,960.78,419,115.38275357
1485901800,967.9,514,186.15169068
1485903600,970.4,332,280.65554461
1485905400,970.92,246,145.70178426
1485907200,970.01,264,149.887202
1485909000,969.97,320,129.22314169
1485910800,974.3,279,301.94845692
1485912600,978.98,416,293.72321015
1485914400,979.21,383,220.40874002
1485916200,974.95,375,170.9535407
1485918000,973.76,502,135.24859913
1485919800,973.41,223,91.7013285
1485921600,974.23,169,76.23117521
1485923400,973.11,362,162.63671243
1485925200,972.42,259,110.96632192
1485927000,974.44,269,126.85219812
1485928800,975,338,113.53014531
1485930600,973.97,251,94.2278004800001
1485932400,974.64,291,87.5295971500001
1485934200,977.95,339,83.1154856300001
1485936000,978.89,198,62.94972132
1485937800,978.16,273,61.64150952
1485939600,979.79,244,52.7790870899999
1485941400,978.2,324,75.0072562700001
1485943200,973.57,548,155.20792823
1485945000,966.69,372,195.4137078
1485946800,971.14,371,50.80712631
1485948600,971.2,344,44.1944559
1485950400,969.39,389,62.7275163099999
1485952200,970.85,222,34.29597369
1485954000,964.72,561,160.64537699
1485955800,967.4,315,89.01944781
1485957600,970.82,355,111.8057629
1485959400,972.22,391,132.4597285
1485961200,971.75,409,197.30264165
1485963000,971.71,477,166.21117687
1485964800,974.28,361,100.85501826
1485966600,973.94,445,171.32687385
1485968400,976.92,394,156.92300078
1485970200,977.42,253,107.10027709
1485972000,977.34,241,77.54986571
1485973800,978.51,174,81.36287401
1485975600,979.93,248,97.6696060800001
1485977400,978.99,601,279.56543913
1485979200,978.7,219,89.53538487
1485981000,979.99,201,114.28581664
1485982800,979.25,253,99.022049
1485984600,980.88,291,96.22586935
1485986400,980.8,168,62.03256181
1485988200,982.99,298,164.32863276
1485990000,986.97,336,145.53880152
1485991800,989.71,334,164.23417054
1485993600,992.75,328,135.30485453
1485995400,993.77,240,97.88497149
1485997200,995.9,230,131.32385524
1485999000,992.23,352,183.3087826
1486000800,993.99,171,118.16893409
1486002600,988.96,330,148.44516299
1486004400,984.96,394,203.935462669999
1486006200,979.03,364,243.291405299999
1486008000,986.14,285,134.93660529
1486009800,985.52,153,84.78484873
1486011600,985.95,209,70.3404299200001
1486013400,986.98,119,46.61986776
1486015200,987.01,182,74.10558445
1486017000,987.99,187,55.20984538
1486018800,988.52,208,54.16662778
1486020600,988.9,106,38.4580209
1486022400,988.74,232,65.42862623
1486024200,988.97,116,33.02185701
1486026000,990,181,51.18289982
1486027800,991.96,192,59.4802889
1486029600,991.98,225,43.69658432
1486031400,991.29,217,63.9070542499999
1486033200,992,161,42.32998725
1486035000,992,181,39.22280405
1486036800,992,119,33.86875144
1486038600,990.99,155,38.57287016
1486040400,991.9,164,37.2571697
1486042200,991.9,147,61.80955958
1486044000,993.1,314,99.84997829
1486045800,992.91,349,256.78055721
1486047600,993.7,270,82.31698264
1486049400,994.34,369,89.5459446399999
1486051200,995.85,257,145.99459783
1486053000,999.01,285,151.79545761
1486054800,1005,345,461.33055226
1486056600,1001.93,366,167.03591719
1486058400,1001.49,233,220.47875234
1486060200,1001.5,294,186.76779689
1486062000,1002.87,256,127.14890005
1486063800,1001.98,319,124.91892905
1486065600,1002,102,63.48809978
1486067400,1002.1,221,93.64924136
1486069200,1001.99,188,72.2077012
1486071000,1005.98,275,163.86510214
1486072800,1008.99,261,206.11970215
1486074600,1007.88,253,193.99885862
1486076400,1008.56,282,225.10904795
1486078200,1007.66,486,143.36261824
1486080000,1008.38,593,197.688786029999
1486081800,1006.55,349,104.34795644
1486083600,1006.89,509,251.584556379999
1486085400,1010.74,478,293.426411259999
1486087200,1014.22,280,196.60003161
1486089000,1016.31,314,167.93223713
1486090800,1018,511,319.279226629999
1486092600,1019.7,412,202.94343471
1486094400,1020.6,192,98.55435648
1486096200,1021.71,197,106.72550902
1486098000,1021.26,249,103.73644298
1486099800,1024.43,302,113.73255601
1486101600,1019.9,352,155.45766881
1486103400,1020.56,303,112.54914141
1486105200,1000.78,962,515.016652249998
1486107000,1009.98,425,205.725204489999
1486108800,1017.13,225,54.0616422
1486110600,1017.96,317,97.29526195
1486112400,1012.58,311,100.6260427
1486114200,1013.01,206,43.72127953
1486116000,1017,373,111.21518143
1486117800,1009.62,481,183.48669375
1486119600,1008.55,347,138.33051125
1486121400,1009.99,243,53.6951431599999
1486123200,1007.92,275,100.8180742
1486125000,1000.91,283,152.24942951
1486126800,1005.98,280,77.9913577200001
1486128600,1009.7,310,94.19936465
1486130400,1013.35,361,79.8086569600001
1486132200,1012.59,262,80.05524079
1486134000,1015.55,289,99.11088266
1486135800,1014.97,455,186.20567884
1486137600,1017.73,290,126.90878271
1486139400,1016.89,261,84.3809640399999
1486141200,1016.5,165,84.81955492
1486143000,1017.14,458,197.96729721
1486144800,1018.99,212,150.52033063
1486146600,1019.14,171,126.44395064
1486148400,1017.58,318,98.27793666
1486150200,1016.47,321,119.53053368
1486152000,1016.62,236,98.0193300600001
1486153800,1013.44,320,183.49260513
1486155600,1013.7,166,61.22725191
1486157400,1011.78,214,73.27609704
1486159200,1015.8,296,197.2033976
1486161000,1015,370,212.335917809999
1486162800,1015.44,183,66.87150436
1486164600,1016.77,324,112.3017045
1486166400,1018,457,182.21073265
1486168200,1019.49,183,114.15549939
1486170000,1018.59,223,145.54665345
1486171800,1018.5,257,70.81686029
1486173600,1019.04,220,90.2899604000001
1486175400,1015.93,253,143.19016247
1486177200,1014.41,165,96.33453442
1486179000,1012.02,216,111.47521514
1486180800,1012.28,249,123.35213113
1486182600,1013.35,267,143.06740894
1486184400,1012.82,130,57.6384224
1486186200,1012.9,229,73.49423717
1486188000,1008.35,285,97.4322302200001
1486189800,1013.46,462,137.07709741
1486191600,1012.9,155,69.70792729
1486193400,1013.99,118,28.29527941
1486195200,1014.43,156,40.86989811
1486197000,1013.01,89,29.98858706
1486198800,1010.52,75,37.16685568
1486200600,1010.25,92,18.54380042
1486202400,1010.63,86,19.66339663
1486204200,1011.04,158,81.1038327500001
1486206000,1010.62,161,34.803956
1486207800,1011.89,127,20.77969039
1486209600,1011.25,106,30.20273975
1486211400,1011.89,152,36.27320527
1486213200,1012.41,128,46.12054075
1486215000,1013.8,174,64.00710654
1486216800,1016.01,260,217.33834565
1486218600,1015.42,146,33.15873129
1486220400,1012.15,218,99.3918494800001
1486222200,1013.34,313,77.86551267
1486224000,1013.99,286,79.83091289
1486225800,1014.93,265,76.2156168700001
1486227600,1019,362,96.4372419
1486229400,1030.15,515,344.18701415
1486231200,1037.02,466,213.11191495
1486233000,1037.47,436,400.290967209999
1486234800,1037.53,303,143.41018607
1486236600,1035.16,361,164.06918132
1486238400,1039.27,373,126.37222488
1486240200,1035.3,220,132.05947482
1486242000,1033.86,177,75.54416385
1486243800,1028.83,362,125.94065335
1486245600,1029.32,137,55.68572621
1486247400,1031.69,164,61.82269594
1486249200,1035.05,243,83.11207354
1486251000,1035.84,324,100.40404867
1486252800,1035.54,368,126.15946157
1486254600,1035.39,282,123.91333371
1486256400,1032.9,240,99.4809353700001
1486258200,1034.16,174,79.06314656
1486260000,1035.26,163,44.64784743
1486261800,1032.03,271,121.82638573
1486263600,1034.25,169,78.8945142
1486265400,1034.21,192,71.5234046
1486267200,1033.67,115,29.19400363
1486269000,1030.84,226,61.28737398
1486270800,1030.29,151,43.64479099
1486272600,1029.89,187,75.03418395
1486274400,1029.82,194,51.48761374
1486276200,1029.84,229,71.74441188
1486278000,1030.64,224,85.9888927700001
1486279800,1030.37,157,24.20183194
1486281600,1030.01,176,28.85044443
1486283400,1028.99,153,30.09633367
1486285200,1028.88,144,42.74994926
1486287000,1027.21,221,68.54320909
1486288800,1027.3,54,16.70348489
1486290600,1027.56,132,53.35357043
1486292400,1021.41,287,70.93485793
1486294200,1022.05,134,39.83486359
1486296000,1025.31,275,56.41322465
1486297800,1019.92,212,47.86579922
1486299600,1019.18,157,34.05394299
1486301400,1015,304,297.98725747
1486303200,1019.03,137,60.49693763
1486305000,1021.81,192,62.82958677
1486306800,1019.21,159,61.45956963
1486308600,1019,246,82.5174428499999
1486310400,1018.11,255,105.89954277
1486312200,1018.23,300,174.735101779999
1486314000,1015.81,328,120.0360076
1486315800,1012.16,438,327.22294933
1486317600,1011.07,263,146.47547689
1486319400,1007.41,279,226.60502059
1486321200,1005.83,600,201.4127986
1486323000,1007.46,376,128.04687457
1486324800,1011.14,230,221.87721214
1486326600,1018,355,132.92981334
1486328400,1014.86,268,144.00641778
1486330200,1013.66,328,113.50116697
1486332000,1015.3,220,78.96300315
1486333800,1013.4,320,159.26684973
1486335600,1015.55,175,86.94519857
1486337400,1019.31,190,84.99757338
1486339200,1016.32,172,51.84753869
1486341000,1017.2,105,45.42111699
1486342800,1017,175,82.36893386
1486344600,1019.02,158,87.83519788
1486346400,1019.2,185,47.21474017
1486348200,1018.9,169,84.44225515
1486350000,1018,194,56.96259549
1486351800,1018.51,112,28.90062327
1486353600,1020.19,136,50.67527141
1486355400,1020.99,192,78.07749352
1486357200,1019.98,204,84.73829973
1486359000,1020.16,176,71.07895796
1486360800,1017.94,271,72.9303614600001
1486362600,1020.19,207,39.60044411
1486364400,1020.49,112,51.34807219
1486366200,1020.5,62,34.2240268
1486368000,1020.5,155,35.69985787
1486369800,1020.59,103,93.83857533
1486371600,1022,179,91.85884435
1486373400,1022,92,35.96140955
1486375200,1026,160,113.86644366
1486377000,1027.27,152,40.07658647
1486378800,1027.63,144,31.83436546
1486380600,1022.38,287,95.6936108200001
1486382400,1023.78,163,53.88653984
1486384200,1026.81,179,62.60025798
1486386000,1027.17,192,40.62238677
1486387800,1024.72,268,77.13188255
1486389600,1022.43,191,56.27541875
1486391400,1024.77,338,101.31088473
1486393200,1024.47,156,64.31911819
1486395000,1025,299,88.80590551
1486396800,1023.99,296,172.10417707
1486398600,1023.33,289,228.44236581
1486400400,1023,345,188.32100381
1486402200,1021.37,221,95.9252199
1486404000,1021.96,293,130.77679351
1486405800,1021.99,315,141.61088327
1486407600,1021.06,338,169.21333899
1486409400,1022.78,251,119.86619126
1486411200,1022.41,371,160.39728163
1486413000,1022.7,192,92.1251260000001
1486414800,1024,172,66.63859115
1486416600,1025.58,285,148.74521394
1486418400,1025.51,248,122.19161916
1486420200,1024.72,274,104.39285955
1486422000,1025.72,259,101.62352708
1486423800,1024.63,292,151.12812699
1486425600,1022.58,467,174.15549809
1486427400,1023.58,370,89.3252498100001
1486429200,1023.89,271,70.84206712
1486431000,1025.3,292,72.26907494
1486432800,1025.41,304,126.25631453
1486434600,1025.99,170,81.5469732500001
1486436400,1025.99,90,137.54539876
1486438200,1026.49,202,86.03459907
1486440000,1026.99,196,79.86463529
1486441800,1030.22,236,89.4046443
1486443600,1036.99,389,192.4061021
1486445400,1038.51,381,166.99596867
1486447200,1039.37,197,87.57983392
1486449000,1034.96,327,120.82999025
1486450800,1039.17,228,68.50152804
1486452600,1045,237,84.64719692
1486454400,1047.33,278,102.33814385
1486456200,1046,201,86.4191661800001
1486458000,1047.24,212,35.8137809
1486459800,1045.7,182,46.07491045
1486461600,1045.74,124,25.9919645
1486463400,1044.18,302,79.5632660799999
1486465200,1045.33,227,45.04917109
1486467000,1047.98,325,64.0836012300001
1486468800,1048.96,336,91.14886348
1486470600,1050.73,313,270.26083536
1486472400,1055.09,338,199.99064256
1486474200,1053.7,339,144.23894532
1486476000,1054.98,217,97.2565906200001
1486477800,1057.28,218,131.98307116
1486479600,1054.06,276,111.76255258
1486481400,1050,282,159.58959099
1486483200,1047.99,442,264.929932859999
1486485000,1046.96,212,164.55961653
1486486800,1046.75,285,114.10946666
1486488600,1049,267,134.40181982
1486490400,1049.02,260,125.99255543
1486492200,1049.71,263,183.48458799
1486494000,1049.89,351,110.96067717
1486495800,1048.44,364,208.81334937
1486497600,1048.3,333,123.46441535
1486499400,1050.24,294,91.4479994400001
1486501200,1051.33,235,82.15901056
1486503000,1051.01,251,100.35226809
1486504800,1052.93,304,135.49137088
1486506600,1052.89,272,122.87684359
1486508400,1053.28,279,100.31234236
1486510200,1053.97,188,103.56125874
1486512000,1053.96,132,79.87662085
1486513800,1056.99,265,178.37703293
1486515600,1057.99,110,102.43944878
1486517400,1062.99,331,200.13766073
1486519200,1060,233,127.68162876
1486521000,1062.78,323,216.87473305
1486522800,1066.56,315,144.8307787
1486524600,1066.92,304,142.02803721
1486526400,1068.64,343,133.33055111
1486528200,1068.98,379,111.7539191
1486530000,1067.01,312,137.26807958
1486531800,1066.01,288,105.39380903
1486533600,1067.19,179,80.26252455
1486535400,1067.17,155,61.80426674
1486537200,1068.1,131,58.64726703
1486539000,1066.77,229,104.33648088
1486540800,1064.26,197,92.42652685
1486542600,1030,1676,1034.20719341
1486544400,1038.18,362,258.95625879
1486546200,1036.23,483,169.98856284
1486548000,1032.26,366,70.43750283
1486549800,1037.26,494,152.17908933
1486551600,1045.82,233,132.82125504
1486553400,1045,257,101.92741803
1486555200,1038.13,358,143.84770751
1486557000,1036.2,437,176.60097915
1486558800,1040.26,184,88.71630754
1486560600,1040.42,181,75.04238128
1486562400,1041.22,222,76.45271346
1486564200,1040.65,175,66.89350912
1486566000,1042.49,230,100.82662669
1486567800,1047.54,229,137.82231235
1486569600,1052.18,180,116.12692937
1486571400,1053.75,259,97.98616039
1486573200,1055.04,285,151.54970683
1486575000,1052.5,236,129.81102779
1486576800,1058.67,476,136.15760079
1486578600,1060.99,343,193.37653684
1486580400,1062.43,380,252.214508239999
1486582200,1061.63,415,114.5693796
1486584000,1062.99,282,113.49274265
1486585800,1063.99,186,79.74101808
1486587600,1056.3,486,229.0118933
1486589400,1059.43,421,106.42898392
1486591200,1060.99,293,101.24938916
1486593000,1059.04,319,92.5068955500002
1486594800,1059.73,346,122.29111436
1486596600,1059.14,202,57.54428717
1486598400,1056.7,271,101.60159462
1486600200,1059.78,290,106.23305592
1486602000,1064.85,273,126.07438866
1486603800,1065.96,196,68.5326971
1486605600,1062,172,111.24842228
1486607400,1063.62,154,79.58679011
1486609200,1065.99,170,136.86124064
1486611000,1069.52,222,265.79094783
1486612800,1072.7,210,184.47785994
1486614600,1078,211,161.78637138
1486616400,1072.48,389,166.52526185
1486618200,1076.87,378,214.53245946
1486620000,1074.3,175,66.1186036
1486621800,1070.96,339,144.38634546
1486623600,1062.66,274,122.90833943
1486625400,1063.43,259,144.96320571
1486627200,1062.41,365,137.67576208
1486629000,1068.61,191,72.87036387
1486630800,1066.01,113,45.62362936
1486632600,1064.46,146,42.77885485
1486634400,1065.32,84,28.15699783
1486636200,1063.19,199,71.13992129
1486638000,1065.99,129,27.73927643
1486639800,1066.01,137,40.51365906
1486641600,1065.24,101,31.24033508
1486643400,1062.67,174,50.07286595
1486645200,1041.77,585,309.19276122
1486647000,996.51,2900,2246.78981709001
1486648800,989.44,3852,1964.95323273997
1486650600,961.79,1955,1119.25583662999
1486652400,970.93,1853,1164.74241193999
1486654200,966.95,1724,853.840567439993
1486656000,992.52,736,752.226809329997
1486657800,989.97,599,370.411921859999
1486659600,992.36,487,388.01114299
1486661400,988.43,680,398.699842749999
1486663200,983.75,708,412.364338769998
1486665000,982.7,588,318.589379919998
1486666800,974.96,625,238.563006949999
1486668600,962.35,1221,474.647539089996
1486670400,959.4,1166,853.189792129996
1486672200,958.58,595,305.912519259999
1486674000,977.98,489,401.26946824
1486675800,973.04,337,202.350079889999
1486677600,977.96,266,173.32749276
1486679400,979.98,229,249.18486958
1486681200,982.86,246,174.15064559
1486683000,985,330,274.88372885
1486684800,994.24,623,275.25604384
1486686600,994.01,445,338.965045859999
1486688400,987.24,896,373.176000519998
1486690200,976.95,734,206.784584519999
1486692000,980.85,291,159.40374398
1486693800,971.44,533,218.14128033
1486695600,980.18,539,170.823423739999
1486697400,984.89,523,140.47515024
1486699200,982.29,504,149.29627631
1486701000,987.66,358,91.9874650600001
1486702800,987.92,228,76.2421381800001
1486704600,994.24,365,161.7192602
1486706400,989.23,732,160.19989112
1486708200,974.33,673,171.43499547
1486710000,977.02,257,81.53389728
1486711800,982.32,326,131.95396378
1486713600,983.71,186,52.31684219
1486715400,975.36,424,120.21056245
1486717200,962.75,804,258.220216159997
1486719000,968.87,600,122.961170050001
1486720800,978.97,479,75.0520703600001
1486722600,978.13,246,45.26040264
1486724400,978.17,366,51.66743292
1486726200,977.02,521,76.35710818
1486728000,986.64,441,68.86067177
1486729800,984.24,411,60.8830671899999
1486731600,981.51,293,49.2673866499999
1486733400,973.98,545,130.69532787
1486735200,969.5,455,213.05196433
1486737000,969.98,383,173.90737492
1486738800,968.99,179,103.74405885
1486740600,975.99,249,229.9895918
1486742400,978.97,184,131.3258114
1486744200,977.64,289,133.10256413
1486746000,978.2,113,87.30392453
1486747800,978.01,347,212.79833173
1486749600,979.97,182,129.93586109
1486751400,989.96,994,614.935266079995
1486753200,989.82,490,155.35572345
1486755000,989.5,536,217.877509789999
1486756800,988.74,258,129.71869547
1486758600,989.93,173,161.27450911
1486760400,995.99,382,533.180696489999
1486762200,1006.55,751,282.95354378
1486764000,1004.41,336,200.35260287
1486765800,1004.91,333,135.00881953
1486767600,1004.97,199,129.27175423
1486769400,1003.97,158,87.23587583
1486771200,1001.99,415,137.51248239
1486773000,1004.54,292,178.84572033
1486774800,1000.3,307,95.2643172400002
1486776600,1001.68,310,174.08154742
1486778400,1002.88,375,181.69834628
1486780200,1004.53,240,89.1453175100001
1486782000,1005.03,230,82.97758519
1486783800,1001.42,586,333.190253929999
1486785600,1004.28,457,112.90055489
1486787400,1007.46,409,85.75979775
1486789200,1013.21,486,220.05362935
1486791000,1019.89,381,157.15649313
1486792800,1016.33,272,115.44254903
1486794600,1015.07,288,65.98368157
1486796400,1011.45,268,58.6953554299999
1486798200,1011.29,281,47.46132805
1486800000,1015.78,263,91.15540264
1486801800,1015.79,189,55.56152446
1486803600,1017.01,119,34.29233893
1486805400,1018.67,110,98.25405788
1486807200,1018.66,108,43.95038617
1486809000,1018.11,123,43.3604009
1486810800,1020,161,34.91903303
1486812600,1017.05,144,27.06594059
1486814400,1012.62,376,62.4706236399999
1486816200,1011,191,35.78135352
1486818000,1013,108,28.71916405
1486819800,1012,179,42.4351322200001
1486821600,1013.29,131,45.99969037
1486823400,1013.97,112,52.71124371
1486825200,1014.23,257,69.75885546
1486827000,1011.99,327,90.33414588
1486828800,1012.11,283,58.1895333
1486830600,1011.63,232,72.67425823
1486832400,1013,477,99.04435631
1486834200,1014.3,329,75.5963614300001
1486836000,1022,457,162.98160681
1486837800,1023.87,185,88.0683877700001
1486839600,1020.93,410,87.53328149
1486841400,1020.1,384,102.22523743
1486843200,1018.03,286,87.57964224
1486845000,1019.85,199,57.36389507
1486846800,1016.8,284,88.29841869
1486848600,1019,185,62.1498265
1486850400,1021.32,345,143.15183319
1486852200,1014.26,296,112.86712856
1486854000,1017.52,266,62.1310785599999
1486855800,1018.43,169,48.97845154
1486857600,1018.65,183,57.71152797
1486859400,1018.04,175,85.6372440700001
1486861200,1017,152,38.05504871
1486863000,1015.19,200,87.0884817099999
1486864800,1014.98,135,60.48545757
1486866600,1013.99,163,51.02044012
1486868400,1013.01,211,81.03318039
1486870200,1012.56,253,55.1756048
1486872000,1013.13,155,38.13789923
1486873800,1013.11,175,45.43602568
1486875600,1012.29,236,63.19484765
1486877400,1012.1,249,51.79775974
1486879200,1011.82,232,31.52371871
1486881000,1013.14,149,24.24998884
1486882800,1013.78,272,52.4053331600001
1486884600,1012.88,77,11.13610609
1486886400,1013.34,120,7.88453969999999
1486888200,1013.22,40,6.01927027
1486890000,1013.31,30,4.30923038
1486891800,1013.04,51,3.27079426
1486893600,1013.23,60,7.53567272
1486895400,1013.31,40,4.45823133
1486897200,1014,57,5.66978515
1486899000,1014,37,5.74255968
1486900800,1014,43,2.81571179
1486902600,1014,60,22.54238114
1486904400,1013.99,37,4.34782303
1486906200,1013.76,55,12.0622036
1486908000,1013.85,37,1.36496578
1486909800,1013.53,61,15.11288793
1486911600,1013.6,28,0.84060075
1486913400,1013.52,31,6.23507711
1486915200,1013.51,65,16.37381634
1486917000,1013.5,60,10.12526724
1486918800,1013.5,57,3.68077939
1486920600,1010.58,324,87.8835594800002
1486922400,1010.4,62,11.46732944
1486924200,1009.51,68,21.14260661
1486926000,1008.76,50,4.96621345
1486927800,1008.04,66,8.59009454
1486929600,1008.52,82,9.10333942
1486931400,1008.6,64,13.2171726
1486933200,1008.74,61,5.25139532
1486935000,1008.81,74,13.29562308
1486936800,1008.81,40,4.30876136
1486938600,1008.82,47,4.5609543
1486940400,1009,116,116.24080033
1486942200,1010,162,52.48174441
1486944000,1010,73,46.4512295
1486945800,1011.99,168,65.78487643
1486947600,1011.44,107,51.1204836
1486949400,1012.81,150,70.82192735
1486951200,1013.68,94,60.75986
1486953000,1014.98,134,45.47376243
1486954800,1014.99,175,68.123763
1486956600,1016,136,88.36679721
1486958400,1015.89,270,88.7203011200001
1486960200,1015.79,94,41.97611404
1486962000,1018.52,213,94.66131736
1486963800,1021,197,88.17649254
1486965600,1018.73,130,81.65133636
1486967400,1016.36,122,57.4150834
1486969200,1016.99,18,1.15131663
1486971000,1016.12,117,27.40860877
1486972800,1015.39,104,18.98299433
1486974600,1006.8,639,144.55929343
1486976400,993,1014,430.856622169998
1486978200,998.99,215,52.40342035
1486980000,997.88,163,34.85807479
1486981800,998.8,121,53.80125017
1486983600,994.49,176,28.4769607700001
1486985400,1006.8,313,49.1022960500001
1486987200,1002.79,168,31.1399862900001
1486989000,998.05,304,66.33318939
1486990800,999.34,339,76.4638852700002
1486992600,999.02,329,64.91142504
1486994400,992.41,520,196.189763639999
1486996200,993.83,407,128.37151277
1486998000,994.39,236,70.40123552
1486999800,995.24,363,126.00934192
1487001600,994.53,308,118.79113179
1487003400,998.47,212,144.93486731
1487005200,1001.76,155,383.81985428
1487007000,1000,166,90.96249831
1487008800,999.37,385,120.78930401
1487010600,999.94,206,126.21239648
1487012400,999.99,156,89.34729645
1487014200,1000.99,178,99.71671964
1487016000,1001.98,223,108.52017896
1487017800,1001.98,393,121.66262836
1487019600,1001.1,358,74.6238250500001
1487021400,1002.53,551,108.74136511
1487023200,1003.78,422,110.00596851
1487025000,1004.98,402,126.71293312
1487026800,1003.84,512,135.11329149
1487028600,1002.56,590,180.19474752
1487030400,1002.82,332,77.1282843
1487032200,1001.11,225,84.65128355
1487034000,1001.64,359,86.69732673
1487035800,999.72,755,181.771226829999
1487037600,1000,611,151.43300365
1487039400,1001.98,750,108.78701404
1487041200,1002.01,733,162.29368177
1487043000,1003.01,333,85.15881349
1487044800,1001.03,413,93.0301795800001
1487046600,1001.3,419,141.78101057
1487048400,996.94,721,166.86499472
1487050200,999.99,414,110.11748862
1487052000,1005.85,403,129.68118438
1487053800,1005.37,318,162.29230159
1487055600,1006.67,310,107.23760435
1487057400,1006.18,239,68.4093298200001
1487059200,1006.99,235,58.86735045
1487061000,1016.73,471,334.53500304
1487062800,1015.81,307,175.24251925
1487064600,1016.97,195,68.77072346
1487066400,1018.13,189,57.50281784
1487068200,1018.39,275,99.3283840300001
1487070000,1015.5,261,103.8683953
1487071800,1014.36,131,21.55311291
1487073600,1000.01,460,156.5003271
1487075400,1011.53,636,142.40241608
1487077200,1007.52,299,54.2527530900001
1487079000,1010,228,92.0359689500001
1487080800,1011.28,242,77.1448856600001
1487082600,1011.5,282,81.4210080200001
1487084400,1010.68,346,91.93594955
1487086200,1012.81,391,87.9778467899999
1487088000,1013.47,272,103.85170279
1487089800,1013.99,164,122.80226081
1487091600,1013.99,158,140.01920336
1487093400,1012.28,484,260.62318363
1487095200,1011.16,325,111.15292735
1487097000,1008.74,308,118.42067493
1487098800,1008.36,159,83.34078408
1487100600,1008.35,305,144.9217259
1487102400,1008.29,265,130.7920199
1487104200,1005.26,540,261.955130339999
1487106000,1008.38,422,236.203180149999
1487107800,1009.81,325,92.65265407
1487109600,1009.06,181,72.38487828
1487111400,1009.79,175,110.63403536
1487113200,1012.84,262,167.86776024
1487115000,1012.23,332,86.1330028400001
1487116800,1013.92,500,123.18929871
1487118600,1013.76,483,170.26673333
1487120400,1014.13,198,75.53060123
1487122200,1014.91,330,96.4224412500001
1487124000,1013.83,344,90.9520138699999
1487125800,1014.49,281,58.3365818100001
1487127600,1012.13,228,49.01328279
1487129400,1011.08,264,82.82153933
1487131200,1008.97,290,108.78085596
1487133000,1009.43,347,105.75363225
1487134800,1013.45,289,71.1774500899999
1487136600,1012.15,250,86.20683332
1487138400,1013.01,72,31.45331348
1487140200,1009.45,210,52.63440281
1487142000,1009.08,107,57.04753723
1487143800,1008.59,165,74.64421372
1487145600,1009.14,105,35.60529779
1487147400,1009.55,169,29.19797213
1487149200,1010.99,173,34.27962716
1487151000,1010.15,155,49.09463868
1487152800,1011.5,188,29.28898878
1487154600,1010.49,212,84.3464522199999
1487156400,1010.4,131,32.10670859
1487158200,1010.82,153,29.59592966
1487160000,1011.48,131,27.20660661
1487161800,1011.85,177,56.87452601
1487163600,1012.98,312,103.29721568
1487165400,1012.99,195,94.56046709
1487167200,1012.75,209,119.28711582
1487169000,1013,242,103.04903336
1487170800,1013.99,223,123.3098121
1487172600,1011.52,451,232.093042539999
1487174400,1012.3,239,103.99275205
1487176200,1012.74,395,138.12866317
1487178000,1012.42,335,151.46659822
1487179800,1012.14,225,87.78629637
1487181600,1012.02,301,168.2789034
1487183400,1012.61,306,160.17042895
1487185200,1013.5,164,88.34755101
1487187000,1013.45,159,91.57425024
1487188800,1013.83,287,191.28185703
1487190600,1013.99,114,98.14110559
1487192400,1014.71,220,101.27985753
1487194200,1014.5,395,144.09068482
1487196000,1015.74,215,105.18567037
1487197800,1015.49,386,102.59429436
1487199600,1015.73,323,101.3048837
1487201400,1014.8,483,182.21553057
1487203200,1014.53,230,84.27597435
1487205000,1014.96,250,104.42894848
1487206800,1014.98,123,80.12403556
1487208600,1015.02,132,61.59073847
1487210400,1015.99,149,93.2464833799999
1487212200,1017.16,293,231.32403465
1487214000,1022,438,381.15912031
1487215800,1026.76,378,408.44408989
1487217600,1020.29,321,163.55810666
1487219400,1022,206,94.64984294
1487221200,1022,42,33.22757149
1487223000,1024.98,378,155.06897198
1487224800,1025.9,114,60.86168943
1487226600,1025.84,122,58.30449003
1487228400,1028,223,144.95656799
1487230200,1024.18,269,56.2249445700001
1487232000,1024.51,222,53.2788016900001
1487233800,1024.18,305,121.25776313
1487235600,1024.2,103,27.94590336
1487237400,1024.2,106,54.3564299
1487239200,1023.99,148,43.38959415
1487241000,1023.58,318,92.4211821700002
1487242800,1022.25,351,121.15604451
1487244600,1022.98,195,34.71589788
